FeatureID,control_means,treatment_means,log2FC,pval,pval.adj,Expression,fdrtool_pvalue,fdrtool_qval,label,Name,Formula,Calc. MW,Class
Feature0020,18.216765945915483,25.123928985117576,6.907163039202093,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,N-({4-[(4-Methyl-1-piperazinyl)sulfonyl]phenyl}carbamothioyl)benzamide,C19 H22 N4 O3 S2,418.11126,Lignin
Feature0017,8.344208400763055,22.69974787873119,14.355539477968136,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,"11-(1-Naphthyl)-3-phenyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one",C29 H24 N2 O,416.18697,Unsaturated HC
Feature0013,17.38832410393949,26.000864442955354,8.612540339015865,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in treatment,beta-d-glucose pentaacetate,C16 H22 O11,390.1168,Tannin
Feature0012,19.657926188598186,24.681016471540424,5.023090282942238,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,"2-(4,5-Dimethoxy-2-nitrophenyl)-N'-[(E)-(4-nitrophenyl)methylene]acetohydrazide",C17 H16 N4 O7,388.10094,Lignin
Feature0011,23.24670555042264,15.825285689055889,-7.421419861366751,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C11 H25 N8 O5 P,380.16834,Protein
Feature0010,24.578775932566018,15.768108450716088,-8.81066748184993,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,"Ethyl 1-benzyl-2-imino-5-oxo-1,5-dihydro-2H-dipyrido[1,2-a:2',3'-d]pyrimidine-3-carboxylate",C21 H18 N4 O3,374.13705,Lignin
Feature0009,25.218713557765568,18.052702748998538,-7.16601080876703,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,2-O-acetyl-alpha-D-abequopyranosyl-(1->3)-alpha-D-mannopyranose,C14 H24 O10,352.13733,Carbohydrate
Feature0008,25.947911802727482,22.77515998443101,-3.1727518182964722,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,"6-{[2-(Diethylamino)ethyl]amino}-8-ethyl-3,3-dimethyl-3,4-dihydro-1H-pyrano[3,4-c]pyridine-5-carbonitrile",C19 H30 N4 O,330.24083,Lipid
Feature0007,27.989761500991623,21.354823937575503,-6.63493756341612,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,Corchorifatty acid F,C18 H32 O5,328.22525,Lipid
Feature0004,26.95392588478385,18.29883196002579,-8.65509392475806,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,A-12(13)-EpODE,C18 H30 O3,294.2197,Lipid
Feature0003,24.621934646764437,9.021421344527894,-15.600513302236543,0.06397706346338605,0.07709324994893094,Downregulated,0.06397706346338605,0.008789893477962048,Label in control,A-12(13)-EpODE,C18 H30 O3,294.21954,Lipid
Feature0002,24.375219873714265,26.65931835194361,2.284098478229346,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,Epicatechin,C15 H14 O6,290.07921,Lignin
Feature0001,25.915122443607387,19.846993628298225,-6.068128815309162,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,Pinolenic acid,C18 H30 O2,278.22476,Lipid
